gene_id,symbol,log2FoldChange_in_KD,padj,direction,log2FoldChange_for_signature
ENSG00000243667.6,WDR92,-0.5570322283098728,0.12995647006504338,up,0.5570322283098728
ENSG00000273398.6,RP11-474G23.1,7.426676542790022,0.01278176300940858,down,-7.426676542790022
ENSG00000169604.19,ANTXR1,-0.8497075151555175,6.798294590126267e-4,up,0.8497075151555175
ENSG00000114978.17,MOB1A,-0.7578613156731846,4.252435470469018e-5,up,0.7578613156731846
ENSG00000135622.12,SEMA4F,1.113279800452758,0.041384884784892696,down,-1.113279800452758
ENSG00000172086.7,KRCC1,-0.5126294712820384,0.06302634813784438,up,0.5126294712820384
ENSG00000273045.5,C2orf15,-0.5969953706086982,0.11887905809269105,up,0.5969953706086982
ENSG00000071054.16,MAP4K4,-0.5242260231865902,0.01478688599224676,up,0.5242260231865902
ENSG00000136002.18,ARHGEF4,0.8012092272744928,0.07442989819854391,down,-0.8012092272744928
ENSG00000152127.8,MGAT5,-0.6552172724037247,0.01056265211543516,up,0.6552172724037247
ENSG00000168280.16,KIF5C,-0.6973362267622817,0.025395079346755785,up,0.6973362267622817
ENSG00000144362.11,PHOSPHO2,-1.162441308576421,0.02072128505188544,up,1.162441308576421
ENSG00000128656.13,CHN1,-0.5465680472138981,0.1371555520724145,up,0.5465680472138981
ENSG00000077232.17,DNAJC10,-0.7798370473126043,3.311763170660331e-6,up,0.7798370473126043
ENSG00000061676.14,NCKAP1,-0.5195133586675771,0.0016775797297308482,up,0.5195133586675771
ENSG00000082146.12,STRADB,-0.8077055916425753,0.004763998927709577,up,0.8077055916425753
ENSG00000204217.13,BMPR2,-0.5349586562157091,0.018916832680341902,up,0.5349586562157091
ENSG00000204196.5,RPL12P16,-13.224863063126332,6.0481299477085247e-5,up,13.224863063126332
ENSG00000144580.13,CNOT9,-0.5346103356995923,0.007461451428048073,up,0.5346103356995923
ENSG00000036257.12,CUL3,-0.5709000953523748,0.0013740823867140124,up,0.5709000953523748
ENSG00000144460.12,NYAP2,1.4151637860652424,0.06893857273453942,down,-1.4151637860652424
ENSG00000156973.13,PDE6D,-0.9816521934462346,0.017798404402916496,up,0.9816521934462346
ENSG00000144524.17,COPS7B,-0.5487201989515464,0.04054690639388466,up,0.5487201989515464
ENSG00000085982.13,USP40,-1.054804925979128,6.523015323331261e-4,up,1.054804925979128
ENSG00000131368.7,MRPS25,-0.6414717497967386,3.15744799255629e-7,up,0.6414717497967386
ENSG00000154813.9,DPH3,-0.5625304268370365,0.019663448163041986,up,0.5625304268370365
ENSG00000144566.10,RAB5A,-0.5796282038274451,7.153471367339637e-4,up,0.5796282038274451
ENSG00000182247.9,UBE2E2,-0.5367237409925953,0.07031063331076813,up,0.5367237409925953
ENSG00000174738.12,NR1D2,-0.5786069181885499,0.027123030674192316,up,0.5786069181885499
ENSG00000077097.15,TOP2B,-0.5140974165573479,5.375612432092512e-4,up,0.5140974165573479
ENSG00000163512.13,AZI2,-0.5285882881488797,0.02435324637680612,up,0.5285882881488797
ENSG00000176095.11,IP6K1,-0.5130290387408568,0.06209258203606236,up,0.5130290387408568
ENSG00000114353.16,GNAI2,-0.552428281836964,0.0010168401914764712,up,0.552428281836964
ENSG00000163681.14,SLMAP,-0.5771897825980628,0.03622196953981099,up,0.5771897825980628
ENSG00000163412.12,EIF4E3,-0.7155957402405596,0.03806451718375022,up,0.7155957402405596
ENSG00000163605.14,PPP4R2,-0.5485033394406291,0.0025534888689048353,up,0.5485033394406291
ENSG00000163320.10,CGGBP1,-0.5242580822544568,0.026597932964204783,up,0.5242580822544568
ENSG00000057019.15,DCBLD2,-0.8802719117416594,1.6796202191779678e-4,up,0.8802719117416594
ENSG00000066422.4,ZBTB11,0.576936403501381,0.002400075174818319,down,-0.576936403501381
ENSG00000114446.4,IFT57,-0.7731083215796456,6.311164745429147e-5,up,0.7731083215796456
ENSG00000121579.12,NAA50,-0.5964431856199649,5.238551594740444e-5,up,0.5964431856199649
ENSG00000082701.14,GSK3B,-1.0051637164448415,1.114390375288739e-9,up,1.0051637164448415
ENSG00000144909.7,OSBPL11,-0.763938722544165,3.870344356659582e-5,up,0.763938722544165
ENSG00000073111.13,MCM2,0.7540741754020711,7.94914251286051e-4,down,-0.7540741754020711
ENSG00000163913.11,IFT122,0.561744880296576,0.03803747457085914,down,-0.561744880296576
ENSG00000017260.19,ATP2C1,-0.6996382887909456,1.1115334629432382e-5,up,0.6996382887909456
ENSG00000091527.15,CDV3,-0.5199471751960836,1.400518989279303e-4,up,0.5199471751960836
ENSG00000163781.12,TOPBP1,-0.5925784360849901,4.182226232711643e-4,up,0.5925784360849901
ENSG00000114107.8,CEP70,-0.6474380906010802,0.04028506066024757,up,0.6474380906010802
ENSG00000248710.1,RP11-432B6.3,-6.021667094417567,5.48679839562423e-4,up,6.021667094417567
ENSG00000169255.13,B3GALNT1,-0.7097803789649455,4.3548947040495517e-4,up,0.7097803789649455
ENSG00000173905.8,GOLIM4,-0.891838057232,8.973875312523014e-5,up,0.891838057232
ENSG00000090520.11,DNAJB11,-0.613769414611953,3.573350390582592e-4,up,0.613769414611953
ENSG00000156976.16,EIF4A2,0.5003557441960196,0.00629466827151985,down,-0.5003557441960196
ENSG00000152492.13,CCDC50,-0.8965330862602375,8.95613299674742e-6,up,0.8965330862602375
ENSG00000114315.3,HES1,0.663127362809259,8.835181735848522e-6,down,-0.663127362809259
ENSG00000133657.14,ATP13A3,-1.0223840792615964,5.294043373421026e-10,up,1.0223840792615964
ENSG00000163964.14,PIGX,-0.6450948665751992,0.0012315282532820253,up,0.6450948665751992
ENSG00000174227.15,PIGG,0.7652234708044645,0.011316963817833281,down,-0.7652234708044645
ENSG00000163682.15,RPL9,0.7170265343700292,1.1103309649102129e-8,down,-0.7170265343700292
ENSG00000163697.16,APBB2,-0.6446352352238515,1.9406093954859653e-5,up,0.6446352352238515
ENSG00000109321.10,AREG,-0.6103993390309437,3.305553288576798e-5,up,0.6103993390309437
ENSG00000118816.9,CCNI,-0.536877126035741,4.182226232711643e-4,up,0.536877126035741
ENSG00000151247.12,EIF4E,0.5168144023938348,3.070501329155427e-6,down,-0.5168144023938348
ENSG00000138688.15,KIAA1109,-0.5533110068915977,0.015360490671450877,up,0.5533110068915977
ENSG00000164164.15,OTUD4,-0.6758033886526611,2.444448522026067e-4,up,0.6758033886526611
ENSG00000164167.10,LSM6,-0.5544211730610547,0.03729464078416948,up,0.5544211730610547
ENSG00000170088.13,TMEM192,-0.5793213466073228,0.01569039388601066,up,0.5793213466073228
ENSG00000133401.15,PDZD2,3.124005460050097,0.007530023128274945,down,-3.124005460050097
ENSG00000168724.14,DNAJC21,-0.8355744728605737,6.319768137728224e-8,up,0.8355744728605737
ENSG00000145592.13,RPL37,0.6414411338849203,9.636561299704872e-4,down,-0.6414411338849203
ENSG00000172239.13,PAIP1,-0.5981720513619543,1.0325087579934755e-5,up,0.5981720513619543
ENSG00000112851.14,ERBIN,-0.6462074180370663,6.050721968399305e-4,up,0.6462074180370663
ENSG00000172062.16,SMN1,0.8801685941722877,0.0026763898187598034,down,-0.8801685941722877
ENSG00000145741.15,BTF3,-0.5930495514413753,1.9406093954859653e-5,up,0.5930495514413753
ENSG00000164252.12,AGGF1,-0.642755772218911,0.0037090527909974962,up,0.642755772218911
ENSG00000164300.16,SERINC5,-0.6370734194742447,0.003285615545473502,up,0.6370734194742447
ENSG00000174695.9,TMEM167A,-0.6263058298401012,0.020323331974861084,up,0.6263058298401012
ENSG00000145725.19,PPIP5K2,-0.5307058658232657,0.04066032231838606,up,0.5307058658232657
ENSG00000272869.5,CTC-487M23.8,-2.1926848955969866,0.0028936507014045492,up,2.1926848955969866
ENSG00000151292.17,CSNK1G3,-0.681720479513887,0.013208793664663715,up,0.681720479513887
ENSG00000177733.6,HNRNPA0,-0.5560880693189343,2.837059861697372e-7,up,0.5560880693189343
ENSG00000081842.17,PCDHA6,-0.8113619383076534,0.0017814551679082586,up,0.8113619383076534
ENSG00000197948.10,FCHSD1,1.3072383419386517,0.0077146458724514,down,-1.3072383419386517
ENSG00000013561.17,RNF14,-0.5950974197165172,0.0015629139153301333,up,0.5950974197165172
ENSG00000177556.11,ATOX1,-0.6568762874387304,0.00965369328889982,up,0.6568762874387304
ENSG00000113328.18,CCNG1,-0.7857791029429309,1.7145027501335388e-4,up,0.7857791029429309
ENSG00000145919.10,BOD1,-0.8951934168240613,2.6611024654248584e-6,up,0.8951934168240613
ENSG00000169230.9,PRELID1,-0.704321687854761,1.9579248656923916e-6,up,0.704321687854761
ENSG00000137267.5,TUBB2A,0.5127601301517741,0.027123030674192316,down,-0.5127601301517741
ENSG00000010017.12,RANBP9,-0.634024013197468,0.0017267068260343938,up,0.634024013197468
ENSG00000124766.6,SOX4,0.584420055878393,4.182226232711643e-4,down,-0.584420055878393
ENSG00000112304.10,ACOT13,-0.9048035728728121,0.0037090527909974962,up,0.9048035728728121
ENSG00000146109.4,ABT1,0.7620879121661824,3.037341586202133e-5,down,-0.7620879121661824
ENSG00000204389.9,HSPA1A,0.5147538456838766,1.3314424409356724e-4,down,-0.5147538456838766
ENSG00000204388.6,HSPA1B,0.6386430543952165,1.8162367695464493e-5,down,-0.6386430543952165
ENSG00000204267.13,TAP2,-1.11109138569572,0.036736539072346475,up,1.11109138569572
ENSG00000236104.2,ZBTB22,0.6249749444209565,0.11925123217399869,down,-0.6249749444209565
ENSG00000124702.17,KLHDC3,-0.5654452404499977,0.006945613377093694,up,0.5654452404499977
ENSG00000001084.10,GCLC,-0.5109582427637117,0.04420360429493252,up,0.5109582427637117
ENSG00000198478.7,SH3BGRL2,-0.7320864054323256,0.008040689382212026,up,0.7320864054323256
ENSG00000203875.10,SNHG5,-0.5165357141624247,0.014741387869118928,up,0.5165357141624247
ENSG00000112159.11,MDN1,0.5732222895122178,0.0058948879920517555,down,-0.5732222895122178
ENSG00000135549.14,PKIB,-0.8844168878005978,1.3326694064307759e-5,up,0.8844168878005978
ENSG00000028839.9,TBPL1,-1.2657703808013407,2.1616539361266595e-5,up,1.2657703808013407
ENSG00000001036.13,FUCA2,-0.5083126229892517,5.648262874515329e-4,up,0.5083126229892517
ENSG00000235652.7,RP11-545I5.3,1.0966184894661695,0.07704563834718972,down,-1.0966184894661695
ENSG00000213121.2,RP11-306O13.1,2.5914856645019553,0.06674894863298979,down,-2.5914856645019553
ENSG00000092820.17,EZR,0.5791247011524718,0.008264198903493728,down,-0.5791247011524718
ENSG00000112531.16,QKI,-0.5662466399474725,0.007461451428048073,up,0.5662466399474725
ENSG00000239857.6,GET4,-0.5167106381956533,0.04018289085135802,up,0.5167106381956533
ENSG00000240230.5,COX19,0.6167386740827505,0.00915607729376904,down,-0.6167386740827505
ENSG00000106012.17,IQCE,1.2980038396373605,0.003788532540273957,down,-1.2980038396373605
ENSG00000136238.17,RAC1,-0.877023520594628,3.432698408756184e-27,up,0.877023520594628
ENSG00000122557.9,HERPUD2,-0.6481418705674654,0.002940144973067655,up,0.6481418705674654
ENSG00000011426.10,ANLN,0.5661024855587665,2.014667948542987e-5,down,-0.5661024855587665
ENSG00000010270.13,STARD3NL,-0.8476850850955981,0.01478688599224676,up,0.8476850850955981
ENSG00000106636.7,YKT6,-0.7713746745156698,3.04737836710801e-9,up,0.7713746745156698
ENSG00000164742.14,ADCY1,0.6730918571153466,0.05071483076267701,down,-0.6730918571153466
ENSG00000106070.17,GRB10,-0.6481458287835674,0.02099674257414211,up,0.6481458287835674
ENSG00000229180.6,GS1-124K5.12,-0.8032993231268195,0.003586854504241005,up,0.8032993231268195
ENSG00000106635.7,BCL7B,-0.6643924616138085,0.0012851002865731018,up,0.6643924616138085
ENSG00000280325.1,AC074183.3,1.4236294162716683,0.044343653893654474,down,-1.4236294162716683
ENSG00000001629.9,ANKIB1,-0.5948548026558356,0.0011954972054984696,up,0.5948548026558356
ENSG00000205356.9,TECPR1,-1.3725489094635017,0.024244162849006778,up,1.3725489094635017
ENSG00000160917.14,CPSF4,-0.5405361227876289,0.0021930511548064616,up,0.5405361227876289
ENSG00000198556.13,ZNF789,-0.5089335487578425,0.10968525941774233,up,0.5089335487578425
ENSG00000239521.7,GATS,0.8502268612611861,0.06306678437216905,down,-0.8502268612611861
ENSG00000169894.17,MUC3A,-0.6994428475734731,0.08427712952691974,up,0.6994428475734731
ENSG00000232445.1,RP11-132A1.4,-0.5696687078498808,0.032666873053710875,up,0.5696687078498808
ENSG00000105865.10,DUS4L,-0.9137658634876598,6.681595298838267e-4,up,0.9137658634876598
ENSG00000105976.14,MET,-0.586324050464805,0.03556528253653417,up,0.586324050464805
ENSG00000196937.10,FAM3C,-0.757612270857214,0.010441515555267109,up,0.757612270857214
ENSG00000105887.10,MTPN,-0.6578735593165147,2.185201493965584e-5,up,0.6578735593165147
ENSG00000198420.9,TCAF1,-0.5227307984846561,0.04066032231838606,up,0.5227307984846561
ENSG00000055130.15,CUL1,-0.5733930606860428,0.011453801123311225,up,0.5733930606860428
ENSG00000104213.12,PDGFRL,0.5991842854634974,0.07922775241149588,down,-0.5991842854634974
ENSG00000168476.11,REEP4,-0.5736533429517501,0.01032818399506834,up,0.5736533429517501
ENSG00000147419.17,CCDC25,-0.515749074487483,9.458120011297181e-4,up,0.515749074487483
ENSG00000104695.12,PPP2CB,-1.1477489084793644,1.285143402272568e-10,up,1.1477489084793644
ENSG00000147548.16,NSD3,-0.8301863756703844,2.022150364080873e-4,up,0.8301863756703844
ENSG00000023287.12,RB1CC1,-1.3277097642857125,3.3698879193779895e-15,up,1.3277097642857125
ENSG00000008988.9,RPS20,0.7374854170134127,4.9081723200797925e-6,down,-0.7374854170134127
ENSG00000066855.15,MTFR1,-0.5808969350444322,0.006376158844220987,up,0.5808969350444322
ENSG00000253190.3,AC084082.3,1.9941744710211684,0.07442989819854391,down,-1.9941744710211684
ENSG00000245910.8,SNHG6,0.8194575834187495,0.002197639261503033,down,-0.8194575834187495
ENSG00000123124.13,WWP1,-0.5922605852808168,0.0020182682243822378,up,0.5922605852808168
ENSG00000156467.9,UQCRB,0.514287376744636,4.3548947040495517e-4,down,-0.514287376744636
ENSG00000104341.16,LAPTM4B,-0.6566948382760256,1.8384054155663263e-4,up,0.6566948382760256
ENSG00000156482.10,RPL30,-0.9143429056040496,3.834385612651135e-11,up,0.9143429056040496
ENSG00000104356.10,POP1,0.6151314998084575,0.016979876247086436,down,-0.6151314998084575
ENSG00000120963.11,ZNF706,-0.5899526102138997,0.03268969280531589,up,0.5899526102138997
ENSG00000104408.9,EIF3E,1.751545118577563,0.015293053497717072,down,-1.751545118577563
ENSG00000147654.14,EBAG9,-0.7067215842530874,2.0448768538956842e-4,up,0.7067215842530874
ENSG00000147679.11,UTP23,0.5837326381399878,0.004813363851312089,down,-0.5837326381399878
ENSG00000164754.14,RAD21,-0.7022040406760471,2.7639706847745775e-8,up,0.7022040406760471
ENSG00000177570.13,SAMD12,-0.9560567392451564,0.013665816124966135,up,0.9560567392451564
ENSG00000165156.14,ZHX1,-0.5493550605021525,0.004813363851312089,up,0.5493550605021525
ENSG00000156804.7,FBXO32,-0.8548697078058164,0.04252294762867245,up,0.8548697078058164
ENSG00000173334.3,TRIB1,0.5584918038704713,0.011369676746820214,down,-0.5584918038704713
ENSG00000160932.10,LY6E,-0.899493439578439,2.312400593778e-5,up,0.899493439578439
ENSG00000181638.17,ZFP41,1.5371584420980917,0.0637394779832818,down,-1.5371584420980917
ENSG00000179632.9,MAF1,-0.707691746825528,6.619827176404227e-4,up,0.707691746825528
ENSG00000185803.8,SLC52A2,-0.5861623306075741,0.017708399962672764,up,0.5861623306075741
ENSG00000196378.11,ZNF34,0.595256265905661,0.127396526646007,down,-0.595256265905661
ENSG00000107341.4,UBE2R2,-0.6697945297564288,2.837059861697372e-7,up,0.6697945297564288
ENSG00000165006.13,UBAP1,-0.7753152537684004,5.63004917219119e-5,up,0.7753152537684004
ENSG00000137076.20,TLN1,0.8026668377866737,0.002958822599816799,down,-0.8026668377866737
ENSG00000147996.16,CBWD5,0.6984534486123141,3.464662793712619e-8,down,-0.6984534486123141
ENSG00000135002.11,RFK,-0.6678849336253598,0.029594905189161216,up,0.6678849336253598
ENSG00000156052.10,GNAQ,-0.6213978717375813,0.023536575843153232,up,0.6213978717375813
ENSG00000135070.14,ISCA1,-0.9625801055441802,0.0029013483450723906,up,0.9625801055441802
ENSG00000136824.18,SMC2,0.5321772880148025,0.018205490102609998,down,-0.5321772880148025
ENSG00000119318.12,RAD23B,-0.5494955501516033,5.190130588330248e-7,up,0.5494955501516033
ENSG00000176386.8,CDC26,-0.5751233632241187,0.018916832680341902,up,0.5751233632241187
ENSG00000160408.14,ST6GALNAC6,1.349639641113512,0.008805225700268867,down,-1.349639641113512
ENSG00000136811.16,ODF2,0.6033006710187487,0.002652485171110739,down,-0.6033006710187487
ENSG00000197694.15,SPTAN1,0.662210719957967,2.1183464209091073e-4,down,-0.662210719957967
ENSG00000165689.16,SDCCAG3,-0.5772310654843381,0.006587734052025724,up,0.5772310654843381
ENSG00000107929.14,LARP4B,-0.7331606581707932,1.741553675890855e-8,up,0.7331606581707932
ENSG00000067082.14,KLF6,-0.7894520115670682,1.1789789939310902e-6,up,0.7894520115670682
ENSG00000123240.16,OPTN,-0.5266341623874881,0.020323331974861084,up,0.5266341623874881
ENSG00000165630.13,PRPF18,-0.5338946690907945,0.00563857629194698,up,0.5338946690907945
ENSG00000065809.13,FAM107B,-0.6450163716488608,0.059163885718635026,up,0.6450163716488608
ENSG00000180592.16,SKIDA1,1.69923137170788,0.026597932964204783,down,-1.69923137170788
ENSG00000095787.21,WAC,-1.0943047577580454,3.5964044520057716e-18,up,1.0943047577580454
ENSG00000170759.10,KIF5B,-0.7005350270649516,2.3552107800479958e-7,up,0.7005350270649516
ENSG00000234420.7,ZNF37BP,-0.5118407783126211,0.14591463027073076,up,0.5118407783126211
ENSG00000204174.7,NPY4R,-1.5899818966127677,2.185201493965584e-5,up,1.5899818966127677
ENSG00000264717.5,CH17-360D5.1,9.850275914559258,0.004672790673705896,down,-9.850275914559258
ENSG00000151151.5,IPMK,-1.0401405442511245,0.01599018146704608,up,1.0401405442511245
ENSG00000099284.13,H2AFY2,-0.7599653679714972,3.3065426649219104e-5,up,0.7599653679714972
ENSG00000148730.6,EIF4EBP2,-0.789320584554465,0.0026246068656010507,up,0.789320584554465
ENSG00000182180.13,MRPS16,-0.5967143949551336,6.39027335526366e-5,up,0.5967143949551336
ENSG00000107779.13,BMPR1A,-0.6101408579477322,0.008128829560517211,up,0.6101408579477322
ENSG00000138180.15,CEP55,-0.8373205554944274,6.026173912739353e-6,up,0.8373205554944274
ENSG00000119977.20,TCTN3,0.6677842974799698,0.009224104826881867,down,-0.6677842974799698
ENSG00000173915.14,USMG5,-0.5740165679090803,0.010617361482970043,up,0.5740165679090803
ENSG00000148843.13,PDCD11,0.6634419834583439,0.007159690159168559,down,-0.6634419834583439
ENSG00000065613.13,SLK,-0.7149689826389898,7.689780255720427e-4,up,0.7149689826389898
ENSG00000065621.14,GSTO2,0.5543761828760376,0.020888829126085556,down,-0.5543761828760376
ENSG00000023041.11,ZDHHC6,-0.5339860117191918,0.026479326983976016,up,0.5339860117191918
ENSG00000165669.13,FAM204A,-0.5285296941102197,0.024248712785969028,up,0.5285296941102197
ENSG00000148773.13,MKI67,0.5023314801181957,0.020414429943844906,down,-0.5023314801181957
ENSG00000142089.15,IFITM3,0.5183222086350563,0.05827819830539707,down,-0.5183222086350563
ENSG00000177225.16,PDDC1,1.143477336185238,0.005307498319791534,down,-1.143477336185238
ENSG00000177600.8,RPLP2,-0.7146017411327816,5.4055992632583035e-6,up,0.7146017411327816
ENSG00000110651.11,CD81,-0.5354608812249882,0.001196184190001924,up,0.5354608812249882
ENSG00000132274.15,TRIM22,-1.3804716224925326,0.1158270041833437,up,1.3804716224925326
ENSG00000166483.10,WEE1,0.6946587134366337,0.0017944896167404057,down,-0.6946587134366337
ENSG00000133816.13,MICAL2,-0.6804667410361709,0.010274581418877065,up,0.6804667410361709
ENSG00000187079.16,TEAD1,-1.0011693816306797,6.39027335526366e-5,up,1.0011693816306797
ENSG00000110756.17,HPS5,-0.653462781520657,0.008980231897311909,up,0.653462781520657
ENSG00000135363.11,LMO2,1.5305752179481151,0.04136193727529944,down,-1.5305752179481151
ENSG00000166326.6,TRIM44,-0.726686868278158,1.5090117586696452e-5,up,0.726686868278158
ENSG00000151348.13,EXT2,-0.5033503075476695,0.003285615545473502,up,0.5033503075476695
ENSG00000133316.15,WDR74,1.9200072916828446,0.05190995614262664,down,-1.9200072916828446
ENSG00000167771.5,RCOR2,-0.5394870036908167,0.14320989804586412,up,0.5394870036908167
