gene_id,symbol,log2FoldChange_for_signature,padj,direction
ENSG00000119203.13,CPSF3,-0.6398935462632039,1.801621730206807e-7,down
ENSG00000134308.13,YWHAQ,0.8631005055611992,2.8590617975203073e-15,up
ENSG00000115756.12,HPCAL1,0.6282713536413896,0.0041735504111616705,up
ENSG00000115758.12,ODC1,0.8799425019366692,1.6846464137655582e-6,up
ENSG00000196208.13,GREB1,-1.1443588434926253,6.82766848559883e-28,down
ENSG00000118960.12,HS1BP3,0.591186726511381,0.05914036389412159,up
ENSG00000145835.6,CDKN2AIPNLP2,1.2167095657273062,0.002259889018228097,up
ENSG00000157851.16,DPYSL5,0.8060932438041907,0.01203094502293448,up
ENSG00000228474.5,OST4,0.5226326492886056,0.01212372207787096,up
ENSG00000138028.15,CGREF1,0.5378568135939908,0.0701546217711721,up
ENSG00000084774.13,CAD,-0.5220017668429995,0.0038598648951562236,down
ENSG00000075426.11,FOSL2,-1.1800482685383915,1.2429367743876695e-18,down
ENSG00000172954.13,LCLAT1,0.5849824810516852,0.0023959801747534507,up
ENSG00000138061.11,CYP1B1,-0.6604783786426692,0.00624023221968441,down
ENSG00000170577.7,SIX2,0.9130020532868507,0.001122431418840291,up
ENSG00000180398.11,MCFD2,0.6492219910632256,9.971768842118906e-4,up
ENSG00000068912.13,ERLEC1,0.5065259143259722,0.017954549128943075,up
ENSG00000115306.15,SPTBN1,-1.0719841466131987,4.3972998915747395e-9,down
ENSG00000172974.11,AC007318.5,0.5894951768707707,0.002176675256034039,up
ENSG00000197223.11,C1D,0.508703441407166,0.03701450571828757,up
ENSG00000273398.6,RP11-474G23.1,-7.725087321781963,3.332456110991995e-5,down
ENSG00000169604.19,ANTXR1,0.7056229245430413,0.003125303404192323,up
ENSG00000059728.10,MXD1,-0.772589656885172,1.8296185562906373e-7,down
ENSG00000135638.13,EMX1,1.1604765929364553,0.017682727657964515,up
ENSG00000163017.13,ACTG2,-0.9980851514081547,0.006440660561309464,down
ENSG00000114978.17,MOB1A,0.670727538987652,4.426249605407891e-6,up
ENSG00000115289.13,PCGF1,-0.5412460317476487,0.010734050067565535,down
ENSG00000159399.9,HK2,-1.106448014594202,1.3378599059975528e-5,down
ENSG00000034510.5,TMSB10,0.7660099606114008,5.134298606580941e-8,up
ENSG00000270532.1,PEBP1P2,0.8896197511614614,2.41590940939872e-6,up
ENSG00000115548.16,KDM3A,-0.5123198247386681,0.04149572744414218,down
ENSG00000172086.7,KRCC1,0.5588549850489486,0.02415001351911502,up
ENSG00000278631.1,RP11-71B7.1,1.8687521145772563,0.004690726732518153,up
ENSG00000144028.14,SNRNP200,-0.684504721942878,2.7525044550579163e-5,down
ENSG00000158417.10,EIF5B,-1.211889825893857,2.060942320942549e-9,down
ENSG00000144218.18,AFF3,-0.878593995371357,0.06264915018260606,down
ENSG00000071054.16,MAP4K4,0.6696969514122271,4.760079936639264e-5,up
ENSG00000015568.12,RGPD5,1.5057701582437588,7.71804242307793e-4,up
ENSG00000172965.14,MIR4435-2HG,1.1629864845531044,0.050452255578319574,up
ENSG00000115084.13,SLC35F5,0.6128020831861096,1.523533993789119e-4,up
ENSG00000144118.13,RALB,0.5763816169166577,2.1932322810121224e-5,up
ENSG00000211460.11,TSN,0.5602575430996997,1.640358134414929e-4,up
ENSG00000144233.9,AMMECR1L,-0.8401041240111811,0.0216976084194343,down
ENSG00000233221.6,AC133785.1,-0.8626873185388703,0.03913423513971622,down
ENSG00000214077.4,GNAQP1,0.6660000997725491,0.06491473941575053,up
ENSG00000152127.8,MGAT5,1.1595914987592635,3.4572282153625518e-6,up
ENSG00000168702.17,LRP1B,-0.8785959596542211,0.013223759266280156,down
ENSG00000168280.16,KIF5C,0.8626440084255418,0.006203784041260673,up
ENSG00000213194.3,CDK7P1,2.242922732234032,0.04262124327649682,up
ENSG00000230562.3,FAM133DP,0.6293918651350986,0.0010186901927756588,up
ENSG00000115221.10,ITGB6,1.4938781996279515,9.489777950452346e-14,up
ENSG00000115267.5,IFIH1,-1.169288765937947,4.2267576015272496e-4,down
ENSG00000182263.13,FIGN,-0.5210245891747326,0.1198410919625689,down
ENSG00000138398.15,PPIG,-0.6740858396528157,4.2113069720418325e-6,down
ENSG00000128683.13,GAD1,-0.5200100364459287,0.08596657677451654,down
ENSG00000179997.8,AC010894.4,4.928951107392248,0.007303366478446774,up
ENSG00000235655.3,H3F3AP4,-0.7943366266151134,0.002670115661279977,down
ENSG00000163510.13,CWC22,-0.7823127037220282,8.735149525257934e-4,down
ENSG00000177855.8,CACYBPP2,1.5667676321939878,1.8860368578932834e-10,up
ENSG00000168542.14,COL3A1,-0.5445770679898458,0.03866978935688978,down
ENSG00000115415.18,STAT1,-0.6089651368007049,3.117467944173197e-5,down
ENSG00000173559.12,NABP1,-1.0857690080659317,0.001959830968286016,down
ENSG00000115541.10,HSPE1,0.5496842371830472,2.2256668928654637e-5,up
ENSG00000082153.17,BZW1,-0.6365224672848309,2.7812320738913387e-12,down
ENSG00000082146.12,STRADB,0.5894609046080661,0.04634330279669633,up
ENSG00000116030.16,SUMO1,0.6148513152562801,4.197448006991554e-5,up
ENSG00000055044.10,NOP58,-1.0657339129674308,4.510384230500886e-14,down
ENSG00000204217.13,BMPR2,0.703913950471953,0.0035707674070931355,up
ENSG00000138442.9,WDR12,-0.5563664041117808,6.858723243910753e-4,down
ENSG00000204196.5,RPL12P16,10.486001647163304,7.15324292443228e-13,up
ENSG00000115414.18,FN1,-0.7533435074368632,4.101882397793342e-6,down
ENSG00000197756.9,RPL37A,-0.5442561482509847,4.4411275329021715e-13,down
ENSG00000115461.4,IGFBP5,-0.600940040751033,0.02058715559441242,down
ENSG00000135913.10,USP37,-0.6250929115138989,0.011488509185649427,down
ENSG00000135924.15,DNAJB2,0.5678818997249814,0.08303751981383813,up
ENSG00000116106.11,EPHA4,-0.6413305614243785,3.016410690907894e-4,down
ENSG00000235225.1,AC016712.2,-9.293139837267855,1.966298708556319e-7,down
ENSG00000152056.16,AP1S3,0.5170465268362217,0.02172948113953886,up
ENSG00000144460.12,NYAP2,-1.8527653472416559,0.00166296552163535,down
ENSG00000135916.15,ITM2C,1.2260972673534527,0.0016852276696436017,up
ENSG00000115053.15,NCL,-0.7539495434457516,1.9228368190585468e-7,down
ENSG00000156973.13,PDE6D,0.9096771620090226,0.0201774839974774,up
ENSG00000144524.17,COPS7B,0.5604844415862831,0.019439553036055816,up
ENSG00000115468.11,EFHD1,1.3192033960117564,8.164417090645886e-9,up
ENSG00000066248.14,NGEF,0.7803793267336032,0.06692365005543771,up
ENSG00000085982.13,USP40,0.7125958393833726,0.026173909363306415,up
ENSG00000224287.2,MSL3P1,0.539417997981127,0.095850356187164,up
ENSG00000144476.5,ACKR3,-0.6969857564362179,1.8215624422407676e-6,down
ENSG00000115648.13,MLPH,-0.6177328174730902,1.6119740945789727e-13,down
ENSG00000204104.11,TRAF3IP1,0.5516347224987206,0.07537735930089877,up
ENSG00000186162.10,CIDECP,-0.9535975864756076,4.6879437367815626e-4,down
ENSG00000225026.1,AC091492.2,6.622844618657285,1.2506204908679068e-4,up
ENSG00000170876.7,TMEM43,-0.6095605526217749,3.8955569275615843e-7,down
ENSG00000154781.15,CCDC174,-0.9218094399863445,1.1073728901501154e-4,down
ENSG00000131368.7,MRPS25,0.5892776064126382,1.4514804048184004e-8,up
ENSG00000182247.9,UBE2E2,0.6477405423046595,0.023716223331100354,up
ENSG00000174748.18,RPL15,-0.5015173313061053,2.6902685065981677e-6,down
ENSG00000174738.12,NR1D2,0.5035523611586593,0.042105266325646644,up
ENSG00000163513.17,TGFBR2,1.1627172215871293,0.004112987762144225,up
ENSG00000170248.13,PDCD6IP,-0.74623800973805,8.214026452775608e-8,down
ENSG00000168028.13,RPSA,-0.7452120461726889,2.8139786674281826e-14,down
ENSG00000114784.3,EIF1B,-0.9479892696263289,5.30998666334472e-6,down
ENSG00000188846.13,RPL14,-0.702349236488789,8.466371744092179e-6,down
ENSG00000163808.16,KIF15,-0.522084882541381,0.07228034574976128,down
ENSG00000163818.16,LZTFL1,1.060317054099603,0.03291020522082335,up
ENSG00000088727.12,KIF9,1.1697515982566387,0.004408911922697546,up
ENSG00000178035.11,IMPDH2,-0.5443919276357585,4.682017694223045e-10,down
ENSG00000172037.13,LAMB2,-0.7551448672128603,5.176539537845918e-9,down
ENSG00000114353.16,GNAI2,0.5791071047608678,2.4969449949051276e-4,up
ENSG00000012171.19,SEMA3B,-0.7222168318592133,2.836487527573541e-4,down
ENSG00000243477.5,NAT6,0.8213324634815603,0.051785723796483864,up
ENSG00000114779.19,ABHD14B,-0.522655507291839,0.03303017723726331,down
ENSG00000023330.14,ALAS1,-0.5570569534135916,0.004235786268128972,down
ENSG00000164091.11,WDR82,0.5142332614208658,0.0016466260442604122,up
ENSG00000163935.13,SFMBT1,-0.6793422349279942,0.008815235958130819,down
ENSG00000163946.13,FAM208A,0.8122553277610489,1.5844261164369592e-6,up
ENSG00000136068.14,FLNB,-0.9448522476108632,3.9249925398120495e-9,down
ENSG00000255154.7,RP11-80H18.3,-0.6742770041651479,0.02603436363090745,down
ENSG00000214552.4,COPS8P2,7.50562276910122,4.6160313883629565e-6,up
ENSG00000163412.12,EIF4E3,0.6088076177575167,0.08251973467871891,up
ENSG00000178660.6,ARMC10P1,2.688540783623189,3.3006301826563624e-19,up
ENSG00000057019.15,DCBLD2,0.5434584349604646,0.021827747251238237,up
ENSG00000066422.4,ZBTB11,-0.6556165848457556,8.859531563532592e-4,down
ENSG00000114446.4,IFT57,0.7624018129206332,2.3952563000946756e-5,up
ENSG00000138495.6,COX17,0.5677350945976434,4.8006046757025295e-6,up
ENSG00000172780.16,RAB43,0.5376413314889873,0.07139067784442563,up
ENSG00000004399.12,PLXND1,0.8421546857428679,6.065475340462905e-5,up
ENSG00000163781.12,TOPBP1,0.6987112889776055,8.390239997475103e-5,up
ENSG00000154917.10,RAB6B,0.5192277398794066,0.01451129200554568,up
ENSG00000114019.14,AMOTL2,-0.8820326417010352,4.220228405365107e-7,down
ENSG00000114127.10,XRN1,-0.8489166174615909,0.019286737498643926,down
ENSG00000120756.12,PLS1,-0.526430828375605,0.008677701830298095,down
ENSG00000163710.7,PCOLCE2,1.0558343284093301,0.0033073954086771115,up
ENSG00000071794.15,HLTF,-0.528068882584826,0.017293394854917016,down
ENSG00000163755.8,HPS3,1.3876158876181675,1.5994864663895709e-18,up
ENSG00000244468.1,RP11-206M11.7,0.7656288216563618,0.07494708241002358,up
ENSG00000070087.13,PFN2,0.8665224084189387,9.38687480336561e-22,up
ENSG00000196549.10,MME,0.5490365560357731,0.09808065625025363,up
ENSG00000163659.12,TIPARP,-0.8331953685576841,7.590623253856131e-5,down
ENSG00000242536.1,RP11-290K4.2,-1.0075707116038493,0.05535781385257069,down
ENSG00000178053.17,MLF1,0.5165549476636296,0.03078745875254871,up
ENSG00000168827.14,GFM1,-0.7464581934131375,3.697399321175563e-8,down
ENSG00000151967.18,SCHIP1,1.9890711294127057,0.024452088361473556,up
ENSG00000248710.1,RP11-432B6.3,0.7460554666029534,0.02308332639266971,up
ENSG00000113810.15,SMC4,-0.7050255261825533,8.342136871455624e-6,down
ENSG00000186432.8,KPNA4,-0.8081080988210433,5.14394450577223e-7,down
ENSG00000169251.12,NMD3,-0.60379138797982,3.5115187811140306e-10,down
ENSG00000234851.4,RPL23AP42,-0.7619956894967423,1.6403133295803764e-4,down
ENSG00000173905.8,GOLIM4,0.56162808324176,0.002826632730966128,up
ENSG00000085274.15,MYNN,-0.6292925237376346,0.006459272851385378,down
ENSG00000163584.17,RPL22L1,-0.7528505982854128,1.2008206965589992e-18,down
ENSG00000154310.16,TNIK,-0.6366350123844192,0.055725162366453786,down
ENSG00000075420.12,FNDC3B,-1.0976543403209025,2.6008356426086162e-11,down
ENSG00000144959.9,NCEH1,-0.6359219745558041,0.0037351389113313574,down
ENSG00000181449.3,SOX2,-1.1191110570002911,0.006439206396009786,down
ENSG00000114867.20,EIF4G1,-0.5594020220139005,1.692158809896073e-5,down
ENSG00000156976.16,EIF4A2,-1.0169111540059794,1.3101896894362733e-17,down
ENSG00000113916.17,BCL6,-0.7295711314320811,0.046910108808914885,down
ENSG00000145012.13,LPP,-0.6036409820984302,0.027473794357070997,down
ENSG00000152492.13,CCDC50,0.7313330016873099,1.1073728901501154e-4,up
ENSG00000180611.6,MB21D2,-0.5241630883042105,0.01764270513740907,down
ENSG00000133657.14,ATP13A3,1.022350453247686,1.1172860330501012e-9,up
ENSG00000161217.11,PCYT1A,0.6483067907735872,2.450813719496914e-8,up
ENSG00000163964.14,PIGX,0.8517251974095998,1.8654773209113595e-7,up
ENSG00000161267.11,BDH1,0.8299454851028083,1.7005308680780726e-4,up
ENSG00000114473.13,IQCG,0.6702371401919907,0.08858662296925146,up
ENSG00000250321.1,RP11-478C6.4,-0.7177954069672546,3.4477236294058825e-5,down
ENSG00000174227.15,PIGG,-0.8742914276850706,4.871093296061896e-6,down
ENSG00000109625.18,CPZ,0.535331655997078,0.10323028645016488,up
ENSG00000137449.15,CPEB2,-0.7422319322129117,0.069198701286406,down
ENSG00000163257.10,DCAF16,-0.578572838222985,0.06955672051459538,down
ENSG00000154274.14,C4orf19,0.5789964031672591,0.051785723796483864,up
ENSG00000197712.11,FAM114A1,0.5133512789755078,0.10627606976234205,up
ENSG00000163682.15,RPL9,-0.7368613435365922,8.37424904562179e-34,down
ENSG00000170448.11,NFXL1,-0.9581540411049759,1.7955395242390487e-4,down
ENSG00000109171.14,SLAIN2,0.7846406730270569,0.05049582764490253,up
ENSG00000075539.13,FRYL,-0.7532647766748708,0.004915263946788832,down
ENSG00000145247.11,OCIAD2,0.5367300517089119,0.0010373592058533383,up
ENSG00000145216.15,FIP1L1,-0.7533570022609252,7.208540537117573e-9,down
ENSG00000083896.12,YTHDC1,-0.871576282904688,6.537162413213018e-13,down
ENSG00000197888.2,UGT2B17,-0.715877741762318,0.06899125174775103,down
ENSG00000132466.18,ANKRD17,-0.6441548550094834,1.37976221045106e-5,down
ENSG00000138772.12,ANXA3,-0.7644882830598911,9.397928877552596e-7,down
ENSG00000249242.7,TMEM150C,0.5580399770105913,0.01961107833436945,up
ENSG00000145284.11,SCD5,0.6279122998416564,0.018689943788772898,up
ENSG00000138821.12,SLC39A8,-0.5562246543398389,0.005527338254250305,down
ENSG00000168769.13,TET2,-0.849207694012592,2.709771731219459e-4,down
ENSG00000145349.16,CAMK2D,-0.6898933399122303,0.002057036396273529,down
ENSG00000180801.13,ARSJ,-1.7568378864958147,5.8901703831257404e-8,down
ENSG00000270394.4,MTRNR2L13,-0.9806233710018235,0.0363812824455085,down
ENSG00000150961.14,SEC24D,-0.661397205518906,0.009724554114041535,down
ENSG00000172403.10,SYNPO2,-1.6900124997732664,0.010292216178013833,down
ENSG00000196159.11,FAT4,-0.7812458092096793,0.017279293477166925,down
ENSG00000164070.11,HSPA4L,-0.6965020563913177,0.001078002220034056,down
ENSG00000254535.3,PABPC4L,-0.6641938670291527,0.08021448505783707,down
ENSG00000109445.10,ZNF330,-0.610203642439989,5.594950922920186e-4,down
ENSG00000164164.15,OTUD4,0.6279196799215746,1.465664818920226e-4,up
ENSG00000251333.3,RTN3P1,7.466537119236752,1.8082261153182087e-4,up
ENSG00000151612.15,ZNF827,-0.9453028027780124,0.04136466222268604,down
ENSG00000164167.10,LSM6,0.7671908181566334,6.293472806619973e-5,up
ENSG00000171564.11,FGB,-3.246921372229115,0.0012616742954226629,down
ENSG00000164128.6,NPY1R,-1.0365866866157087,6.249750339225241e-5,down
ENSG00000248632.1,RP11-366M4.11,0.9103896940201319,0.014593254727831692,up
ENSG00000145439.11,CBR4,0.7930305132217591,0.007429217616365551,up
ENSG00000109586.11,GALNT7,-0.6148359076127696,9.183996812303961e-5,down
ENSG00000164120.13,HPGD,-1.2763432034549629,0.02450892028866969,down
ENSG00000129128.12,SPCS3,0.6713546073586764,5.374672009805917e-4,up
ENSG00000225356.3,RP11-433O3.1,1.067156590963958,2.3072212911474764e-6,up
ENSG00000168564.5,CDKN2AIP,-0.6652718568895118,0.04626313989139055,down
ENSG00000071539.13,TRIP13,1.118496593252267,5.519957712056463e-20,up
ENSG00000112902.11,SEMA5A,0.6591835777261721,0.023883133689622707,up
ENSG00000271980.1,CTD-2256P15.4,-3.1240335689910244,0.0031638217087809435,down
ENSG00000250182.3,EEF1A1P13,4.658620978531857,0.010472567788957969,up
ENSG00000173545.4,ZNF622,-0.6174355430595913,5.935446075042268e-4,down
ENSG00000176788.8,BASP1,0.7720646590079084,1.4967156858384553e-8,up
ENSG00000213430.6,HSPD1P1,1.8968294248276913,0.043600891739383155,up
ENSG00000133401.15,PDZD2,-2.2406895762338306,0.0017843355811424384,down
ENSG00000056097.15,ZFR,-0.5427551813679308,7.941209843755732e-4,down
ENSG00000145592.13,RPL37,-0.9173163893530483,3.5178550456658073e-15,down
ENSG00000152684.10,PELO,0.5110572917983995,0.004843119456922239,up
ENSG00000134352.19,IL6ST,-0.6543190583371661,9.310178797983602e-4,down
ENSG00000145632.14,PLK2,-0.6293242564392516,8.083220790051674e-6,down
ENSG00000250127.1,LINC02108,-0.5166178612057292,0.1198410919625689,down
ENSG00000049167.13,ERCC8,0.8850480328307463,0.01168402144932453,up
