gene_id,symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj,condition,biotype
ENSG00000177674.15,AGTRAP,84.99829101969421,-0.39513810275231487,0.3545143785967013,0.041785757689431303,0.15809241023656506,hypoxic,protein_coding
ENSG00000177000.10,MTHFR,46.471726986983754,0.056476356405034185,0.23272920094335323,0.6462098205768437,0.8537589332211807,hypoxic,protein_coding
ENSG00000011021.21,CLCN6,35.527097722281574,0.10361269235440322,0.24632978135812225,0.4145535168313306,0.6849809161410619,hypoxic,protein_coding
ENSG00000116685.15,KIAA2013,322.91088366838994,-0.9041893631762403,0.22694152746954455,5.313018059055907e-6,1.458297811513504e-4,hypoxic,protein_coding
ENSG00000083444.16,PLOD1,638.1475940362496,0.012442759891314506,0.13833590355497707,0.9148039143677906,0.9701591665611539,hypoxic,protein_coding
ENSG00000116688.16,MFN2,600.1433162441783,-0.1579308716684658,0.11659212846820886,0.13308492085471632,0.3484526069881221,hypoxic,protein_coding
ENSG00000116691.10,MIIP,88.31414308698923,-0.04577533743560829,0.20093863491662217,0.7369323300998512,0.9022992564081442,hypoxic,protein_coding
ENSG00000048707.13,VPS13D,442.016505801344,-0.24468985330828455,0.14775680291321916,0.05195334751476023,0.18355945722273082,hypoxic,protein_coding
ENSG00000162496.8,DHRS3,309.5527691642914,-0.22697437710248614,0.16435550424008402,0.08978192535756423,0.2682232956674133,hypoxic,protein_coding
ENSG00000116731.22,PRDM2,283.5896571529578,0.31080959981388956,0.181352118283316,0.031853337129863955,0.1306043086104364,hypoxic,protein_coding
ENSG00000189337.16,KAZN,121.63772188212131,1.3859129496817882e-4,0.1794731050302461,0.9913204603151443,0.9967271194905188,hypoxic,protein_coding
ENSG00000171729.13,TMEM51,141.6134762029325,-0.14944534806948745,0.18408770391169335,0.28268387798467287,0.5543483385678192,hypoxic,protein_coding
ENSG00000142621.19,FHAD1,3.999135287178204,0.06665616905002918,0.27534197480503286,0.21439419285072436,0.471533735737875,hypoxic,protein_coding
ENSG00000142634.12,EFHD2,482.2692063253516,-0.4211317655026996,0.20844998732610323,0.009753182823391028,0.054218086793459054,hypoxic,protein_coding
ENSG00000132906.17,CASP9,19.27564345499762,0.03557479217794774,0.2465139209037539,0.728933690857003,0.8992820243516393,hypoxic,protein_coding
ENSG00000116138.12,DNAJC16,183.79452091237422,0.08429572451378847,0.18211760872214092,0.5368514839632608,0.7831569786150456,hypoxic,protein_coding
ENSG00000116771.5,AGMAT,130.72337384322236,-0.022784457890463742,0.17534366124497988,0.8645678233811905,0.9517761866475951,hypoxic,protein_coding
ENSG00000197312.11,DDI2,402.3153415967825,-0.07804082979627541,0.1449522390544758,0.5220314052497657,0.7730673004619062,hypoxic,protein_coding
ENSG00000215695.1,RSC1A1,8.789967115714079,-6.586702308844574e-4,0.2687175696875027,0.7268953843728766,0.8979946096460786,hypoxic,protein_coding
ENSG00000116786.11,PLEKHM2,256.7665832804106,-0.2600048810673741,0.18549174075961786,0.072333628877588,0.23109499324261254,hypoxic,protein_coding
ENSG00000162458.12,FBLIM1,249.13705092199862,-0.32726463531383415,0.17115614128069961,0.01983850025930823,0.09255118883534294,hypoxic,protein_coding
ENSG00000065526.10,SPEN,495.0896637187575,0.39854934684005716,0.18231311737495443,0.007701035155089309,0.04532587941370994,hypoxic,protein_coding
ENSG00000116809.11,ZBTB17,81.55478398902105,-0.08330002572887947,0.22099078039788292,0.5352220847707507,0.7824636598061683,hypoxic,protein_coding
ENSG00000185519.8,FAM131C,47.02261075418704,-0.26389713126224773,0.41790974333142805,0.0477934046722356,0.17342452713692635,hypoxic,protein_coding
ENSG00000142627.12,EPHA2,1048.799900876411,-0.3143504950946226,0.11601189303124851,0.002751283669641564,0.02059217335237484,hypoxic,protein_coding
ENSG00000142632.16,ARHGEF19,123.52796090434776,-0.06880908321175258,0.18885856994609979,0.6057807127747086,0.829610687052359,hypoxic,protein_coding
ENSG00000132881.11,RSG1,18.94015164517307,-1.412232113393928,0.85876330390495,0.004070273448787382,0.027977103751838484,hypoxic,protein_coding
ENSG00000037637.10,FBXO42,193.45734547748043,-0.7722472145191959,0.244051724979799,1.4521504395362042e-4,0.002015029247824405,hypoxic,protein_coding
ENSG00000055070.16,SZRD1,987.3935805866017,0.22528661521145674,0.16649765423243798,0.09454216069959631,0.2777966671261737,hypoxic,protein_coding
ENSG00000157191.19,NECAP2,231.1091954522864,-0.003251804489664315,0.15842609536739477,0.9792499208074817,0.9928435247952145,hypoxic,protein_coding
ENSG00000219481.10,NBPF1,643.1037647407294,-0.12872520589882425,0.1742056989655969,0.3375538658617975,0.6101126547706727,hypoxic,protein_coding
ENSG00000058453.16,CROCC,40.488016497251955,0.3343621962484862,0.4405787022074831,0.04963520471939905,0.17772640843664944,hypoxic,protein_coding
ENSG00000117122.13,MFAP2,185.05208316574223,-0.22231875943690724,0.18331853392090872,0.11897417269549962,0.32468317345228265,hypoxic,protein_coding
ENSG00000159363.17,ATP13A2,279.7721550511484,0.0012943423738465568,0.16231797856199137,0.9847164101768753,0.9947564158510441,hypoxic,protein_coding
ENSG00000117118.9,SDHB,776.9132871613568,0.7019506390021388,0.12503583085506337,2.381332981724822e-9,2.496405136777202e-7,hypoxic,protein_coding
ENSG00000117115.12,PADI2,139.94229760420794,-0.1231815512204337,0.21377054973815926,0.38391885421699434,0.6562484180698445,hypoxic,protein_coding
ENSG00000142623.9,PADI1,11.35521217364352,0.1092515030840705,0.29220264541418683,0.11237646622656697,0.3119411314121232,hypoxic,protein_coding
ENSG00000142619.4,PADI3,59.08637005331664,0.5668142852459911,0.4822653541895947,0.016986173211458577,0.08251370060179085,hypoxic,protein_coding
ENSG00000179051.13,RCC2,2353.8777712383294,0.1864488642530191,0.15191788477779725,0.140484836007618,0.3612498971811655,hypoxic,protein_coding
ENSG00000074964.16,ARHGEF10L,94.41363580384889,0.005614660764764687,0.19359100884789815,0.962884620193722,0.9866880364209996,hypoxic,protein_coding
ENSG00000117148.7,ACTL8,20.956758956688876,0.17118551198129575,0.30904354059171996,0.1465750270827974,0.37136266741717083,hypoxic,protein_coding
ENSG00000179023.8,KLHDC7A,4.568133666442338,0.030777971666440775,0.26430881822314767,0.6028300556980386,0.8274639332374606,hypoxic,protein_coding
ENSG00000159423.16,ALDH4A1,254.48157428736124,0.45746582804281144,0.2253303683067123,0.008068860990380197,0.04697632469820416,hypoxic,protein_coding
ENSG00000169991.10,IFFO2,246.91973948676255,0.19587222855772435,0.1591041240498786,0.1338685669161216,0.34982797423931483,hypoxic,protein_coding
ENSG00000127481.14,UBR4,1223.532738162817,0.6269176318798614,0.1708891957967224,3.363779766156293e-5,6.239504271720731e-4,hypoxic,protein_coding
ENSG00000127463.13,EMC1,735.3635708200196,0.4824960111750844,0.11089140850741204,3.0945469077142205e-6,9.416346948211306e-5,hypoxic,protein_coding
ENSG00000053372.4,MRTO4,1267.0040495372498,0.24750378566773173,0.1435056232091287,0.04422722307382763,0.16407491957228884,hypoxic,protein_coding
ENSG00000053371.12,AKR7A2,426.09726227508366,0.005799857123316715,0.15077535714233017,0.9554359817097404,0.9842973475369994,hypoxic,protein_coding
ENSG00000040487.12,PQLC2,64.14569318991695,-0.17054311120519383,0.24698512125709565,0.24387836358497422,0.5090948591276497,hypoxic,protein_coding
ENSG00000077549.17,CAPZB,2007.3729350864626,0.2533393968489439,0.09243571993828485,0.0034853743876013745,0.02480676672104018,hypoxic,protein_coding
ENSG00000173436.13,MINOS1,1878.1628424233925,-0.08893834338601976,0.10392171784179048,0.35165987259248,0.6247672501372411,hypoxic,protein_coding
ENSG00000270136.5,MINOS1-NBL1,297.22775564878594,0.050221994804626476,0.27257085805972553,0.31244657657681896,0.5842955947516091,hypoxic,protein_coding
ENSG00000158747.13,NBL1,150.87672781452082,0.34406275438546513,0.5522445782793369,0.03228798537331493,0.1317878609221287,hypoxic,protein_coding
ENSG00000158748.3,HTR6,2.3226732963361028,0.03486748597261136,0.26997758605042393,0.3055831732199733,0.5782687028745972,hypoxic,protein_coding
ENSG00000162542.13,TMCO4,44.055347627707384,-0.13905507145501833,0.2477702354191414,0.3172991528990188,0.5897636343819062,hypoxic,protein_coding
ENSG00000169914.5,OTUD3,111.74665305560872,0.0869044102300504,0.21773790612981742,0.5222520240833833,0.7730673004619062,hypoxic,protein_coding
ENSG00000158786.4,PLA2G2F,5.261154684884753,0.03881999645601807,0.2656286720605154,0.5168338190312987,0.7688393962683853,hypoxic,protein_coding
ENSG00000162545.5,CAMK2N1,276.2956133253881,-0.09159571021970923,0.18433047310052986,0.5070647973183816,0.7605035897753721,hypoxic,protein_coding
ENSG00000090432.6,MUL1,213.08381233286187,-0.11927876959546226,0.15599959406999045,0.35094005114536975,0.6240342406501547,hypoxic,protein_coding
ENSG00000158828.7,PINK1,161.73531388480873,-0.1402012123059345,0.20318709436360735,0.32612798713483593,0.5990564846206137,hypoxic,protein_coding
ENSG00000244038.9,DDOST,2441.353389048321,0.20596725200910784,0.0661422610384895,0.0013018344908033092,0.011667682648131809,hypoxic,protein_coding
ENSG00000189410.11,SH2D5,15.857385514377462,-0.03888745752286548,0.2597939510763805,0.6207529969924546,0.8388570847728883,hypoxic,protein_coding
ENSG00000127483.17,HP1BP3,911.4444922628942,0.42687638466098415,0.12071106208014681,1.0983455220372584e-4,0.0015892267486717197,hypoxic,protein_coding
ENSG00000075151.20,EIF4G3,470.60004824842576,0.34090517058833386,0.1638007814557099,0.014356616791087982,0.07324353728049879,hypoxic,protein_coding
ENSG00000117298.14,ECE1,513.5116262566876,0.126255739636979,0.13242367353098297,0.2743092924391634,0.5445634322350601,hypoxic,protein_coding
ENSG00000142794.18,NBPF3,160.26306013956778,-0.18543773265022234,0.2471323959661871,0.21208547456669613,0.46806758150102334,hypoxic,protein_coding
ENSG00000076864.19,RAP1GAP,82.28684315609235,-0.07732144710104553,0.21012273250927926,0.5698690064837668,0.806321968508771,hypoxic,protein_coding
ENSG00000090686.15,USP48,475.9674302476648,0.024106898576777745,0.12957534382132463,0.8278838509650561,0.9393295669286109,hypoxic,protein_coding
ENSG00000142798.17,HSPG2,425.8800852525842,0.14530095642944071,0.20123400715613918,0.3067688464099237,0.5789415778530604,hypoxic,protein_coding
ENSG00000070831.15,CDC42,2051.118194097595,0.414676691729375,0.1258210116695188,2.809274220633047e-4,0.0034336511076322037,hypoxic,protein_coding
ENSG00000162552.14,WNT4,28.48019347213605,-0.08040125519372801,0.2501365561155947,0.48295098485306,0.740608429373602,hypoxic,protein_coding
ENSG00000184677.16,ZBTB40,247.09007800710947,0.09121707672138463,0.15467405452765268,0.47525247488869227,0.735394482855572,hypoxic,protein_coding
ENSG00000133216.16,EPHB2,214.95889437908002,-0.34627464960135895,0.18505591095608906,0.018674138506579036,0.0884653284528871,hypoxic,protein_coding
